"id","ta","ijinkan","time","nim_dinus"
4583,20232,1,2024-03-05 10:26:42.000,"2e7af33c0b6e72949937dce85410fa98"
4550,20232,1,2024-03-04 14:27:08.000,d6562594e77b4f1fe75ff3c820a53cc3
4549,20232,1,2024-03-04 14:26:02.000,e972c340917ffc8308eed70199b1eae2
4519,20232,1,2024-03-04 10:42:59.000,cc2dcbf03a68884082283154d87844fe
4562,20232,1,2024-03-04 15:04:40.000,"1ce9257f84d51249a7b4edc9b5bd7715"
4755,20232,1,2024-03-13 13:24:37.000,"8fe9c1282ca035181900ed80e0b002ee"
4632,20232,1,2024-03-06 11:51:35.000,abafd4b57c351ee999380f1e19992590
4516,20232,1,2024-03-04 10:09:01.000,"2f335d29af12554b124fd9fe0272783f"
4671,20232,1,2024-03-07 14:28:47.000,"49ed1e58f2f7e9a1778b19e30808ebaa"
4739,20232,1,2024-03-08 15:23:40.000,ac9adca470032aee30fab8fe5b8adf15
4679,20232,1,2024-03-08 10:13:58.000,"715d91037a8f37bd852caf3f696e016c"
4545,20232,1,2024-03-04 14:12:25.000,"103b09d7f1a6301cf87c9cd6dc439670"
4675,20232,1,2024-03-07 15:11:02.000,d4c20b12bf5e0dd29b497025c3b0dfd7
4786,20232,1,2024-03-19 11:03:30.000,ee499775793b1d9d19648b5a4656cb14
4821,20232,1,2024-03-20 13:11:16.000,"7ec09fa7cd8728b8b76c161a2ab65c48"
4842,20232,1,2024-03-22 15:53:05.000,"32772d619b0a2de3e4b03e3688984249"
4744,20232,1,2024-03-13 11:06:21.000,bfe1232e18e23babbaafbac557aee356
4727,20232,1,2024-03-08 13:18:46.000,"4fa538f363565c07d077c25f412368ae"
4779,20232,1,2024-03-15 10:47:08.000,d25ab24933d7aaf7b3c0088f058c306a
4745,20232,1,2024-03-13 11:11:43.000,"85035a6aeb263e4ed33d6f8952c476d1"
4770,20232,1,2024-03-14 11:22:18.000,"0a625d87c2d00a14ccd8e030b04d474b"
4805,20232,1,2024-03-18 13:45:59.000,"99dad3be3a28314cbd7d70562ae5da0b"
4548,20232,1,2024-03-04 14:20:39.000,bc658e77301aaaea24d2c799a58de616
4538,20232,1,2024-03-04 13:25:50.000,"5e707798ca5fb8b3efe859f0660b9b0e"
4569,20232,1,2024-03-04 15:42:18.000,"38a55b3e7dcd8259a8391762261531e6"
4792,20232,1,2024-03-15 14:05:31.000,"476c231bb7617d7535a734095afd3a34"
4551,20232,1,2024-03-04 14:29:36.000,dd7375e31d4aea8aeffa297114ef511c
4796,20232,1,2024-03-15 14:54:14.000,"39d5ab109f765748af66eb577486d4d4"
4560,20232,1,2024-03-04 14:57:28.000,"8d053ce16ed53f5ad4fb8e4d78114d68"
4520,20232,1,2024-03-04 10:41:38.000,"3ce801e332c40b23c1b4f111473d1d3b"
4577,20232,1,2024-03-04 16:26:12.000,"8495ae1b977aed7d11a9a17649346ad6"
4518,20232,1,2024-03-04 10:37:11.000,"18f0e138f43745284c3b201113f9d82d"
4803,20232,1,2024-03-18 11:30:56.000,"55e67fe72b3c514aaf94f2d3117a6c1a"
4631,20232,1,2024-03-06 11:31:02.000,"84ded7daa011d3b9f2975e9730df7450"
4517,20232,1,2024-03-04 10:19:51.000,"6f41ddf2e566f37089dd0e2f5fdbeca1"
4544,20232,1,2024-03-04 14:12:21.000,"169c65644bae36466d3447d61e2b46e4"
4665,20232,1,2024-03-07 11:30:24.000,b054ca68e83cb06d200ace36cfcd2d70
4524,20232,1,2024-03-04 11:30:01.000,"13fccb808fc74c946fad23192ef93136"
4734,20232,1,2024-03-08 14:41:57.000,"25612be61e0543e45ff4459992e8e095"
4627,20232,1,2024-03-06 10:51:21.000,c5b3da02623457afb80c281e5bb2c825
4726,20232,1,2024-03-08 13:18:41.000,f5c1821f55ededeeb724984740e863bb
4773,20232,1,2024-03-14 14:10:59.000,"0659a32b6aa102057d3dd5d650f290db"
4790,20232,1,2024-03-15 13:59:29.000,"5fd5e78c4adb5e3e66d631bb6cf1c27f"
4775,20232,1,2024-03-14 14:46:07.000,"6936162d817a4d08b528287ed6e35b6e"
4644,20232,1,2024-03-06 14:03:50.000,be7eff720747c027b563ca36c356f2f5
4819,20232,1,2024-03-20 11:57:38.000,"1f19cb6572b3ee27fe51684e03c7eb2a"
4754,20232,1,2024-03-13 13:24:29.000,d6f4f76029a6a6fa2fe1d4d2c8d73645
4753,20232,1,2024-03-13 13:24:09.000,"09678dc20829a45f70ddee63a1bff68e"
4523,20232,1,2024-03-04 11:06:45.000,"482dbb827b0119b123d84966abaf4508"
4546,20232,1,2024-03-04 14:42:28.000,"827b0eeb9df375e62755a62c8f578e97"
4760,20232,1,2024-03-13 14:30:13.000,c58fc2bafab71ba14c1a704fb438b335
4824,20232,1,2024-03-20 15:46:35.000,f49349a86f759f79e7eab2fd7ef4f7f0
4531,20232,1,2024-03-04 12:39:01.000,e1ce2fac98b10fafa6eba50b1cffa6a5
4529,20232,1,2024-03-04 12:37:46.000,"73787287005f4f12ff5d5d3d2ff8c452"
4666,20232,1,2024-03-07 11:53:01.000,"28446c9371b2c4665e8235a68fa0f685"
4526,20232,1,2024-03-04 11:56:28.000,"3c0deaebc9e26730af129c0e0bbc064b"
4525,20232,1,2024-03-04 11:56:04.000,"5d97d4c4f8c670ecb8951484d26f25ee"
4570,20232,1,2024-03-04 15:42:28.000,cfaca70dc7958bb2c43864a7746e77db
4572,20232,1,2024-03-04 15:54:37.000,e586998a408925a1d80cc2f9879581db
4574,20232,1,2024-03-04 15:56:33.000,"44984b2783cf35f77492140b0391875b"
4537,20232,1,2024-03-04 13:13:37.000,a142069e29964cd43e21d79b2e971fe9
4626,20232,1,2024-03-06 10:32:39.000,"18adacb262195e2c95090b9b49e4b59e"
4578,20232,1,2024-03-05 08:48:12.000,"9f5ff66c5db07a27a7be653e83764989"
4568,20232,1,2024-03-04 15:38:27.000,c1061de2db83fd33148ef9266e79d3dd
4657,20232,1,2024-03-07 09:15:58.000,dadb2961de17830aa948808a8bc3bafa
4528,20232,1,2024-03-04 12:13:09.000,d4eca4ef1dfa7801ea14a0cd8cb2c028
4823,20232,1,2024-03-20 14:14:30.000,"42cc900162bc8c025669913be6faa7bf"
4601,20232,1,2024-03-05 13:39:54.000,b4c7b57b716ad8e9f7c522795adbd26b
4530,20232,1,2024-03-04 12:38:08.000,b68ad00a14837e3402fde46372753ed7
4825,20232,1,2024-03-20 16:04:35.000,"75f4e27f5c448fca92c0f1e9b3231f91"
4667,20232,1,2024-03-07 12:50:17.000,"841c95a73d7a08dc51bcfe56cc7a44c0"
4806,20232,1,2024-03-18 14:05:55.000,"9658f14a8fdbde7ca3b1f8b77c6ab6d2"
4762,20232,1,2024-03-14 12:29:13.000,"326279bc3ab32acfab33a9a1df1f4131"
4653,20232,1,2024-03-06 18:10:43.000,"5d75f415ea1a0f0fc2e8e8e1431b3387"
4651,20232,1,2024-03-06 15:01:14.000,"136d7011d2a531cbc193a4e11782156d"
4798,20232,1,2024-03-15 15:38:41.000,"273a4f8d83e42eb98b16855510ee00e6"
4573,20232,1,2024-03-04 15:55:41.000,"85cadbaccec5ad69305e004aa23f5f43"
4521,20232,1,2024-03-05 18:36:39.000,"8663b672c1a4827bd707e948be502984"
4804,20232,1,2024-03-18 13:43:38.000,"9b2dba8f4da9543efcf55747a28dc2f0"
4553,20232,1,2024-03-04 14:32:46.000,a1bcc4b9933704f6dfc935901d7039e4
4620,20232,1,2024-03-05 16:39:38.000,"4ee23f6813f48601ea776f419b50f9f2"
4647,20232,1,2024-03-06 14:42:55.000,"47688c93cedf0ae77f864a688a1c8455"
4840,20232,1,2024-03-22 15:37:20.000,"838ccac5bc745e8f64d5f31a19385cb3"
4554,20232,1,2024-03-04 14:34:18.000,"4cdf6c091f9458421536610bdee7d6e5"
4911,20241,1,2024-09-09 11:26:11.000,"06c3c44994712c19373245feb1d65a31"
4923,20241,1,2024-09-11 13:49:43.000,"7d0122a58335a1322234af2fddfce312"
4899,20241,1,2024-09-06 13:19:25.000,"02f04f3ade9379f7744ca7a7db765fb0"
4992,20241,1,2024-09-27 09:46:10.000,"7b075b8f352fa5e06a91ac9e60755cb9"
4900,20241,1,2024-09-06 13:19:40.000,"69ba2c6e35566e22d7bdb0ff3792e88e"
4883,20241,1,2024-09-04 12:52:57.000,cc6a8889b2524d10f9c014ed691933e9
5002,20241,1,2024-09-30 13:16:26.000,"23704652ac27a0fd88107e8bcee0bd86"
4968,20241,1,2024-09-19 14:15:54.000,"223e8b98fbfa5834b09046c94c64b42d"
4978,20241,1,2024-09-20 14:30:42.000,b4578407565863df36a1f82d4fb57790
4931,20241,1,2024-09-13 13:52:37.000,fbcafb8f254ea960e204b75fee257eb5
4906,20241,1,2024-09-09 09:49:27.000,adc08ac98128603086736103a963558a
4984,20241,1,2024-09-23 11:41:44.000,b79dffc9e5b5770fd05612eb0daaa72c
4937,20241,1,2024-09-17 07:25:56.000,"83b4176afb5d4dfd18b8499827307702"
4934,20241,1,2024-09-13 14:38:16.000,"63effce33d47a87b6593d0a8188b8b4f"
4872,20241,1,2024-09-03 13:43:59.000,c6da171b9adc31535a384f1e1c483168
4982,20241,1,2024-09-23 09:44:15.000,a496c0cb9f435c5947133c334db7feb9
4848,20241,1,2024-09-02 15:56:29.000,"28415fc8af126c66e4573d221582fe33"
4908,20241,1,2024-09-09 10:03:08.000,"560b4d78fc163d57774e045317be842f"
4889,20241,1,2024-09-05 09:09:48.000,fd8a11440d723efcaacee76b0add521d
4933,20241,1,2024-09-13 14:31:55.000,e4a01e1214f468b2daecfc38591f0de4
4954,20241,1,2024-09-19 08:36:54.000,"492e387257096ea666cd293042b893d7"
4850,20241,1,2024-09-02 13:47:20.000,f155c2e80304067ab092937052b476b4
4875,20241,1,2024-09-03 13:55:57.000,f24f865c765f7bca33b19909062e8400
4943,20241,1,2024-09-17 13:38:16.000,"442d6dd1e9ec3b23705876083db23de3"
4938,20241,1,2024-09-17 07:30:16.000,"746ec491e70e5d4fdc0df3e6d7e4ba11"
4845,20241,1,2024-09-02 09:34:32.000,"557f9eb930aab63d568a592d6ea85c30"
4891,20241,1,2024-09-05 09:52:20.000,e0b6b06ca88fa66c568c6b8a2a9cec24
4989,20241,1,2024-09-25 07:32:01.000,d07f316892134cd5c2c81b0e81504e9a
4920,20241,1,2024-09-10 11:39:30.000,"36dcc62d0a4092952e7fa348d2284c06"
4863,20241,1,2024-09-03 09:15:22.000,"0715493606dc1051b26c7aa086a216c2"
4849,20241,1,2024-09-02 13:45:34.000,c463053c52734aa13c982d2a4fb404b0
4894,20241,1,2024-09-05 13:43:19.000,c4bf5e6d52c4afe51fbe165dc01037df
4998,20241,1,2024-09-27 15:46:59.000,"896c361f95c224f320dd423a47ac1aa5"
4977,20241,1,2024-09-20 13:48:50.000,"462c79b1994e4deba4b58d6e49167941"
4991,20241,1,2024-09-26 11:35:04.000,"46ccb827ee21fb1355ef32af21fd14ac"
4887,20241,1,2024-09-04 14:05:01.000,cfa1d63a644590c579b878d6bad55b85
5009,20241,1,2024-10-04 10:01:53.000,"380801900cd0e53a39a61eab9a0eab93"
5008,20241,1,2024-10-02 15:26:29.000,"85a5508c95f099fab9997c7024e37f89"
4958,20241,1,2024-09-19 10:11:33.000,"63df628f67d8ce88d391d1fcf6e0cebe"
4877,20241,1,2024-09-03 14:31:42.000,b32c3c402f077616f1437ebe90dcb27b
4866,20241,1,2024-09-03 10:54:02.000,"9cf5447fb025e912f1d4350ee60f8fdd"
4972,20241,1,2024-09-20 10:55:36.000,"6c88a567720eb1c456c7a6e2fd114f4f"
4973,20241,1,2024-09-20 11:05:44.000,"437452bdd5b53f2cd5a6f63a948e990b"
4901,20241,1,2024-09-06 13:55:41.000,eb30638dfa1142595db0c1d57a353e91
4878,20241,1,2024-09-03 14:42:28.000,"90184809343b168062ae3d78c915b8d1"
4946,20241,1,2024-09-17 14:43:33.000,e61df6d651e3f6f0c964d08f60cfabba
4964,20241,1,2024-09-19 13:19:59.000,"49663a39dbd486b2724026847d785718"
4944,20241,1,2024-09-17 13:45:18.000,"1bbbc01907c7db1f229f9c14dc8e0847"
4859,20241,1,2024-09-02 16:02:27.000,"9fe820df181f0e7e03620916d8af2184"
4895,20241,1,2024-09-06 09:34:57.000,b24ae6f999ec95e7acfd410019601581
4927,20241,1,2024-09-13 11:43:59.000,"5017e455ad9b212a5204ab896582e1f5"
4947,20241,1,2024-09-17 15:18:56.000,"0e9d656b8bafc0ce336866f438c71d04"
4936,20241,1,2024-09-13 15:51:36.000,"09fcdb5ae79a635cf5f91cd79d4adaae"
4929,20241,1,2024-09-13 13:21:27.000,"6d4acebcc459231e9ccee82a4cfd5d76"
4971,20241,1,2024-09-20 10:07:08.000,"6251fad72e6cc2f325f1f40ca2021807"
5003,20241,1,2024-09-30 15:19:43.000,c3366944becebea531ee8f3177548852
4925,20241,1,2024-09-13 09:35:50.000,a27e9e4f197ad532d512f2fbd99e1853
4880,20241,1,2024-09-04 10:00:47.000,"1c60a75a730d8ddd054126fa0bc16f25"
4997,20241,1,2024-09-27 14:47:30.000,e565e19590829278ee08fdc20a576a4e
4886,20241,1,2024-09-04 13:54:31.000,e00845b3a780aee1c1821727192c6eb4
4915,20241,1,2024-09-09 13:51:10.000,dbfef1a47ee393c5e8290f4be0cab64f
4921,20241,1,2024-09-10 13:10:11.000,b2a749fa6720aeb345dfb2085b9d93e8
4917,20241,1,2024-09-09 14:39:49.000,"1b2f87b935dc72f73bf2952877c76eb5"
4953,20241,1,2024-09-19 08:08:56.000,f7774c8705c5d6026e8ff92c3df0adf0
4869,20241,1,2024-09-03 12:01:50.000,c2ad152e4664215c6b39674384df2dd3
5007,20241,1,2024-10-01 15:06:18.000,d41b6e5dd9001354e1b2a041a7f57d78
4844,20241,1,2024-09-02 09:16:30.000,"782137762bef57c73c37eb12a61607cb"
4955,20241,1,2024-09-19 08:37:31.000,"0c3efde43198c9051127d77e595f177e"
4890,20241,1,2024-09-05 09:11:58.000,ec3574cfacf741ad691607f588a2e887
4974,20241,1,2024-09-20 11:15:08.000,"895291074ca878b49d24d9f99f631063"
4904,20241,1,2024-09-06 15:28:31.000,d7af070519b184dc2025afe94590032c
4985,20241,1,2024-09-23 14:00:13.000,"606c73267ffe7ff247e33ab28d865672"
4963,20241,1,2024-09-23 12:59:20.000,"86cbdb5f75f31089e5d798d7b0b35c4e"
4892,20241,1,2024-09-05 14:46:28.000,f7fc357b63aaea2e9afdb16a18d970c9
4986,20241,1,2024-09-23 15:14:09.000,c9e4c929d422b8c9e2befd206bf09bbd
4976,20241,1,2024-09-23 15:14:24.000,"8245fe08c841ed070370ebe44d505564"
4970,20241,1,2024-09-23 10:19:30.000,e32cd588e6f5651f1a1140ab79cea93f
4962,20241,1,2024-09-19 12:59:47.000,"9cca041fc04083f9d713dc9e09dfe91a"
4979,20241,1,2024-09-23 13:39:05.000,ed83989a90efd393683be3f2f8458daa
4956,20241,1,2024-09-19 08:46:52.000,"3dde2b308982e3031b450d323c8b9b7c"
4846,20241,1,2024-09-02 09:54:40.000,"8b08f8063602eab7a6baf8aa7fa6c98b"
4884,20241,1,2024-09-04 13:15:31.000,e9092b3b3c4fe9c72820e4ce94dcff36
4966,20241,1,2024-09-19 13:27:21.000,a56247902b27d6ddb408097f7133c90f
4903,20241,1,2024-09-06 15:21:38.000,d2c71e9c985a5e6edb7c16e060656468
4865,20241,1,2024-09-12 14:33:08.000,"46fd3bc3b428dd9ece08de558fb2eb72"
4862,20241,1,2024-09-03 08:21:02.000,"3f92ca354ca72e790614e92cd204e291"
4885,20241,1,2024-09-04 13:19:55.000,d166a0417db487bb0d57c37658b5df31
4942,20241,1,2024-09-17 13:33:36.000,"9b343962860e78b9f263b550966ec5a7"
4960,20241,1,2024-09-19 10:31:39.000,"05221d112205c60aa903928d76d142a9"
4864,20241,1,2024-09-03 09:46:33.000,"19c70e1052d1c641f0397f70099a88da"
4888,20241,1,2024-09-04 14:13:06.000,a503b6378fb5b945d5f6e0ab5c6784e2
4873,20241,1,2024-09-03 13:46:30.000,"1ae86a23c1c25e3b3b9eb5a804580d62"
4914,20241,1,2024-09-09 12:47:23.000,a231d19e0eee895f804a4522c37f0056
4876,20241,1,2024-09-03 14:07:31.000,"30d35b1e4c4581ca108bc9dcc3aaefa0"
4882,20241,1,2024-09-04 11:01:09.000,d06786dba754c81acdf60b5b402be6b1
4896,20241,1,2024-09-06 09:41:15.000,cf5f9867bb157b2a19f03f90028941e0
4948,20241,1,2024-09-17 15:23:08.000,"1943ca0d09b55b6499731c4c52774e41"
4898,20241,1,2024-09-06 13:17:28.000,"0efea4278ad96c65d67c5aee12b198ab"
4969,20241,1,2024-09-19 14:16:14.000,"74182f038f974c87baa8c907ffb87b0d"
4935,20241,1,2024-09-13 14:50:39.000,"00ce7b9909293860b12f4bd86ab26d0e"
4928,20241,1,2024-09-13 13:20:26.000,"697cbf37c6c93241c5845885cc9115fd"
4858,20241,1,2024-09-02 14:59:41.000,"0e528ba09d62b02a030ae1560ceed7fa"
4952,20241,1,2024-09-18 09:39:33.000,"0bde07a07e76870f5629b41f8ce571bb"
4893,20241,1,2024-09-05 13:24:09.000,"713dc1e6f6f553b52f4b9c2ab95fa0df"
4945,20241,1,2024-09-20 07:27:54.000,d1a944d5833da48cd8b1826cc7de2c1b
4959,20241,1,2024-09-19 10:25:10.000,"61ae16492cfc5527c875afb71c134fa8"
4961,20241,1,2024-09-20 14:08:04.000,e9361569dcebcc03bbd98ff07108b936
5005,20241,1,2024-10-01 09:55:52.000,"0aa09d8e32cd8b1b02aa296e7223f6a2"
4922,20241,1,2024-09-10 13:54:55.000,b9679452afdd4973b89519cf9c3c93cb
4930,20241,1,2024-09-13 13:22:26.000,"84869e359674baf5c549cf07f5264884"
4853,20241,1,2024-09-02 13:58:41.000,"913c3fc48e9e313eb2cbf0345f51c63a"
4996,20241,1,2024-09-27 14:14:22.000,"71b4a55636a14dd2e8d54747ea6483db"
4932,20241,1,2024-09-13 14:09:25.000,a19e4d51ea63994c62b2c715e3f01ee8
4965,20241,1,2024-09-19 13:26:55.000,"0aee68ce1fa56d99e80feb2556b5ccb0"
5001,20241,1,2024-10-01 09:59:07.000,bea8ac43a99687f2a6227d4337f513bf
4854,20241,1,2024-09-02 14:01:41.000,ac2ce218f854f43790dfb591b9b87ca5
4874,20241,1,2024-09-03 13:51:09.000,"49ed1e58f2f7e9a1778b19e30808ebaa"
4856,20241,1,2024-09-02 14:25:13.000,"3d1e83b79eae9baf5617d86959078065"
4983,20241,1,2024-09-23 11:08:33.000,c29822b86e8c812040e749723fbca95c
4967,20241,1,2024-09-19 13:44:35.000,f2509487a365a09467ed155115ff9c3d
4871,20241,1,2024-09-03 13:43:12.000,"47f21d6748a94b7ad9c29d1337e761ae"
4926,20241,1,2024-09-13 11:33:52.000,"3597ec716247e7e6befb1c07f23ce4bd"
4912,20241,1,2024-09-09 11:50:31.000,"16fd9d19a7ec2e161f5d4f225342eda1"
4857,20241,1,2024-09-02 14:25:31.000,e9d33ddc427da6789d16bac8c4b971ef
4868,20241,1,2024-09-03 11:38:26.000,"020c6355071b91f8d3eea6442d968525"
4847,20241,1,2024-09-02 13:10:31.000,"398e17a7c4380d4c8bbce88f33b96429"
4918,20241,1,2024-09-10 08:43:14.000,d40c393f495affa5734554a3f5a9a239
4941,20241,1,2024-09-19 08:10:28.000,"85035a6aeb263e4ed33d6f8952c476d1"
4909,20241,1,2024-09-09 10:54:27.000,"29f8fd9fcaefbe599d3a7f31f7d586ae"
4975,20241,1,2024-09-20 13:32:24.000,dc1972addd7f04a5d62f6fdb84985613
4851,20241,1,2024-09-02 13:57:13.000,"66ddd0550e6af8761ba69dfce6a145fa"
4852,20241,1,2024-09-02 13:57:40.000,"851109a4aaa0140d1888ac1818a7e7be"
4916,20241,1,2024-09-09 14:20:52.000,"4e9f030532db9829076ef695137d3acd"
4867,20241,1,2024-09-03 11:01:11.000,"96cec25c1d04fa8a2fd56a68b5d492c6"
4924,20241,1,2024-09-12 08:16:20.000,dd7375e31d4aea8aeffa297114ef511c
4907,20241,1,2024-09-09 09:59:47.000,"2d615180ef410e1bcaee37de98836161"
4995,20241,1,2024-09-27 11:37:11.000,ef3bb0c83b625d3527e13c78a307b707
4987,20241,1,2024-09-23 14:50:44.000,d8230fb6beed377563f5eddb9ef1ecfc
4990,20241,1,2024-09-25 11:23:24.000,"7439404efc0e3e50628a6aa7aeb0e79e"
4897,20241,1,2024-09-06 09:48:51.000,"51c4475bf72697158bbf720a97b28fd0"
4919,20241,1,2024-09-10 10:40:59.000,"5991bfd015089383bf44d3690f45a864"
4951,20241,1,2024-09-18 07:51:03.000,"25612be61e0543e45ff4459992e8e095"
5000,20241,1,2024-09-30 08:51:47.000,"86ccf3750231e6fb51452184de520988"
4855,20241,1,2024-09-02 14:08:06.000,c7edaaf66277187ec37f6bd0093ab8ef
4957,20241,1,2024-09-20 08:59:11.000,"2846bc3a52becd31087895e7c891e5f0"
4994,20241,1,2024-09-27 11:31:57.000,"933c61d4243071e7bf791166e31d0e69"
4981,20241,1,2024-09-23 08:48:57.000,"0659a32b6aa102057d3dd5d650f290db"
4980,20241,1,2024-09-23 08:48:43.000,"5fd5e78c4adb5e3e66d631bb6cf1c27f"
5006,20241,1,2024-10-01 14:01:30.000,"6936162d817a4d08b528287ed6e35b6e"
4949,20241,1,2024-09-17 15:29:43.000,"178cb9d43f3d97ab2c9f2b42ae99a163"
4993,20241,1,2024-09-27 09:04:23.000,f64f75009f61cfdf3b75f3b6bf562807
4999,20241,1,2024-09-30 08:46:52.000,"7dc388e7159c17dc10f67d9d413bbddd"
5004,20241,1,2024-09-30 15:48:21.000,db066ca8b4f6795cc2dabc7222cfcb92
4950,20241,1,2024-09-17 15:33:11.000,"3eb7a1c1abafa69d7a53c9f30882ddea"
4860,20241,1,2024-09-02 16:09:09.000,a48993fd1f3219c5ee3735d86ab176d0
4902,20241,1,2024-09-06 14:30:54.000,eac03f03823603329c8ccb82dd030fb5
4988,20241,1,2024-09-24 14:19:40.000,"8bed23c3e5aa820e87fdc3c7fe4b27fa"
4905,20241,1,2024-09-07 10:33:36.000,c1061de2db83fd33148ef9266e79d3dd
4940,20241,1,2024-09-17 11:00:35.000,"46b0c60a117535dc8226d02c8c523078"
4939,20241,1,2024-09-17 10:39:31.000,ba72991add1a879c5bb52a864ee1baea
4910,20241,1,2024-09-09 11:19:08.000,b230574fa52d0ca675f6024e0d6a60c3
4879,20241,1,2024-09-04 09:17:57.000,a861163bbff6308e6cb4444a356262bf
4870,20241,1,2024-09-03 13:19:44.000,"9658f14a8fdbde7ca3b1f8b77c6ab6d2"
4861,20241,1,2024-09-02 16:14:09.000,"273a4f8d83e42eb98b16855510ee00e6"
4881,20241,1,2024-09-04 10:23:44.000,"830b0bf2466b88434e5d982eff8938cb"
4913,20241,1,2024-09-09 12:39:11.000,a1bcc4b9933704f6dfc935901d7039e4
